distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round,cluster
0.7382574264477637,0.11853092903576974,0.1432116445164666,0.7012299097481363,0.16981355885193364,0.12895653139993013,0.4287279852863893,0.6054881598184646,0.38802554791470656,68.84069471219954,0.21936931935395446,0.05360965614886906,35.55962912487278,0
0.6093102870810025,0.23527519687323079,0.15541451604576664,0.5352563111606219,0.26676901580836426,0.1979746730310139,0.48442783569218634,0.44502372701248744,0.37795000965991643,62.33329026267177,0.17163360518613222,0.08157176257829704,29.51460458600239,1
0.8412915079077665,0.09669249032694949,0.06201600176528402,0.5788471689631007,0.21646684501547425,0.20468598602142496,0.43501571152488405,0.21292942585085983,0.2832624318608145,30.26430502436115,0.08318755830260806,0.09288818926560165,45.68754191443661,2
0.4615805627135464,0.1526698294194568,0.38574960786699675,0.7231308879839567,0.16732132731284136,0.10954778470320194,0.4793084922492984,0.9568707553153846,0.4598489285491026,110.41452170423702,0.2645032480449237,0.05990384411165319,24.966150216058644,3
0.7799042655614327,0.0991060683853647,0.12098966605320263,0.6655603523627951,0.19015771023208505,0.14428193740511985,0.4711635538739521,0.2967972488102659,0.5283042968582081,34.84538073588098,0.08670500592093805,0.20923567961457934,38.14356498335065,4
